redirect_id,original_redirect_id,old_url,url_input_id,is_input_element,current_url,suffix,template,record_name,handler,record_id,page_number,row_index,url_index,parsed_at,method
page_1_1_url_0,1,/ru/prykoly/,24685,True,,/,Структура сайту,Головна,4,1,1,0,0,2025-08-20T22:24:23.100509,super_optimized_evaluate_all_with_inputs
page_1_1_url_1,1,/security/OAuthRedirect/?soc=google&back=/preparatdliapotentsyyusagoldant-11/,24693,True,,/,Структура сайту,Головна,4,1,1,0,1,2025-08-20T22:24:23.100530,super_optimized_evaluate_all_with_inputs
page_1_2_url_0,2,/katalog,24740,True,/katalog,/,Структура сайту,Каталог,4,97,1,1,0,2025-08-20T22:24:23.100536,super_optimized_evaluate_all_with_inputs
page_1_117_url_0,117,/novosti/garantiynoe-obsluzhivanie,24741,True,/novosti/garantiynoe-obsluzhivanie,/,Новини,,172,13,1,2,0,2025-08-20T22:24:23.100538,super_optimized_evaluate_all_with_inputs
page_1_118_url_0,118,/oplata-i-dostavka,24742,True,/oplata-i-dostavka,/,Структура сайту,Оплата і доставка,4,928,1,3,0,2025-08-20T22:24:23.100540,super_optimized_evaluate_all_with_inputs
page_1_119_url_0,119,/obmen-i-vozvrat/,5,True,/obmin-ta-povernennya,/,Структура сайту,Обмін та повернення,4,573,1,4,0,2025-08-20T22:24:23.100542,super_optimized_evaluate_all_with_inputs
page_1_119_url_1,119,/obmin-ta-povernennya,24743,True,/obmin-ta-povernennya,/,Структура сайту,Обмін та повернення,4,573,1,4,1,2025-08-20T22:24:23.100544,super_optimized_evaluate_all_with_inputs
page_1_120_url_0,120,/o-nas/,3,True,/pro-nas,/,Структура сайту,Про нас,4,927,1,5,0,2025-08-20T22:24:23.100546,super_optimized_evaluate_all_with_inputs
page_1_120_url_1,120,/pro-nas,24744,True,/pro-nas,/,Структура сайту,Про нас,4,927,1,5,1,2025-08-20T22:24:23.100547,super_optimized_evaluate_all_with_inputs
page_1_121_url_0,121,/contacts/,56,True,/kontaktna-informatsiya,/,Структура сайту,Контактна інформація,4,686,1,6,0,2025-08-20T22:24:23.100549,super_optimized_evaluate_all_with_inputs
page_1_121_url_1,121,/kontaktna-informatsiya,24745,True,/kontaktna-informatsiya,/,Структура сайту,Контактна інформація,4,686,1,6,1,2025-08-20T22:24:23.100551,super_optimized_evaluate_all_with_inputs
page_1_141_url_0,141,/one-brand,24746,True,/one-brand,/,Бренди,ONE,349,92,1,7,0,2025-08-20T22:24:23.100553,super_optimized_evaluate_all_with_inputs
page_1_142_url_0,142,/skins,24747,True,/skins,/,Бренди,Skins,349,87,1,8,0,2025-08-20T22:24:23.100554,super_optimized_evaluate_all_with_inputs
page_1_144_url_0,144,/exs-brand,24748,True,/exs-brand,/,Бренди,EXS,349,89,1,9,0,2025-08-20T22:24:23.100556,super_optimized_evaluate_all_with_inputs
page_1_145_url_0,145,/pasante-brand,24749,True,/pasante-brand,/,Бренди,Pasante,349,90,1,10,0,2025-08-20T22:24:23.100557,super_optimized_evaluate_all_with_inputs
page_1_146_url_0,146,/skyn-brand,24750,True,/skyn-brand,/,Бренди,SKYN,349,91,1,11,0,2025-08-20T22:24:23.100559,super_optimized_evaluate_all_with_inputs
page_1_168_url_0,168,/upakovky,24751,True,/upakovky,/,Структура сайту,Упаковки презервативів,4,1005,1,12,0,2025-08-20T22:24:23.100561,super_optimized_evaluate_all_with_inputs
page_1_169_url_0,169,/keisy,24752,True,/keisy,/,Структура сайту,Кейси для презервативів,4,1006,1,13,0,2025-08-20T22:24:23.100562,super_optimized_evaluate_all_with_inputs
page_1_171_url_0,171,/sedobnyi-lubrykant-wetflavoredpoppncherryspelaia-vyshnia-30-ml/,20247,True,/lubrykanty,/,Структура сайту,Лубриканти,4,1008,1,14,0,2025-08-20T22:24:23.100564,super_optimized_evaluate_all_with_inputs
page_1_171_url_1,171,/lubrykant-okhlazhdaiushchyi-waterglide-cooling.-300-ml/,20331,True,/lubrykanty,/,Структура сайту,Лубриканти,4,1008,1,14,1,2025-08-20T22:24:23.100565,super_optimized_evaluate_all_with_inputs
page_1_171_url_2,171,/lubrykant-wet-silver-178-ml-na-vodnoi-osnove-bez-parabenov/,20947,True,/lubrykanty,/,Структура сайту,Лубриканти,4,1008,1,14,2,2025-08-20T22:24:23.100567,super_optimized_evaluate_all_with_inputs
page_1_171_url_3,171,/lubrykant-s-aromatom-horiacheho-shokolada-waterglide-hot-chocolate-300-ml/,20967,True,/lubrykanty,/,Структура сайту,Лубриканти,4,1008,1,14,3,2025-08-20T22:24:23.100568,super_optimized_evaluate_all_with_inputs
page_1_171_url_4,171,/lubrykanty,24753,True,/lubrykanty,/,Структура сайту,Лубриканти,4,1008,1,14,4,2025-08-20T22:24:23.100570,super_optimized_evaluate_all_with_inputs
page_1_172_url_0,172,/rozdrib,24754,True,/rozdrib,/,Структура сайту,Роздрібні презервативи,4,1009,1,15,0,2025-08-20T22:24:23.100571,super_optimized_evaluate_all_with_inputs
page_1_212_url_0,212,/zavantazhennya-logotipu,24755,True,/zavantazhennya-logotipu,/,Новини,Завантаження логотипу,172,33,1,16,0,2025-08-20T22:24:23.100573,super_optimized_evaluate_all_with_inputs
page_1_221_url_0,221,/osnovni-etapi-zapusku-internet-magazinu,24756,True,/osnovni-etapi-zapusku-internet-magazinu,/,Новини,Основні етапи запуску інтернет-магазину,172,34,1,17,0,2025-08-20T22:24:23.100575,super_optimized_evaluate_all_with_inputs
page_1_222_url_0,222,/chek-list-shcho-potribno-pereviriti-pered-pidkluchennyam-domenu,24757,True,/chek-list-shcho-potribno-pereviriti-pered-pidkluchennyam-domenu,/,Новини,Чек-ліст: що потрібно перевірити перед підключенням домену,172,35,1,18,0,2025-08-20T22:24:23.100576,super_optimized_evaluate_all_with_inputs
page_1_223_url_0,223,/pidkazki-dlya-kharakteristik,24758,True,/pidkazki-dlya-kharakteristik,/,Новини,Підказки для характеристик,172,36,1,19,0,2025-08-20T22:24:23.100578,super_optimized_evaluate_all_with_inputs
page_1_563_url_0,563,/privacypolicy/,1626,True,/polityka-konfidentsiinosti,/,Структура сайту,Політика конфіденційності,4,1052,1,20,0,2025-08-20T22:24:23.100580,super_optimized_evaluate_all_with_inputs
page_1_563_url_1,563,/polityka-konfidentsiinosti,24759,True,/polityka-konfidentsiinosti,/,Структура сайту,Політика конфіденційності,4,1052,1,20,1,2025-08-20T22:24:23.100581,super_optimized_evaluate_all_with_inputs
page_1_564_url_0,564,/store-reviews,24760,True,/store-reviews,/,Структура сайту,Відгуки про магазин,4,1053,1,21,0,2025-08-20T22:24:23.100582,super_optimized_evaluate_all_with_inputs
page_1_565_url_0,565,/siteindex,24761,True,/siteindex,/,Структура сайту,Мапа сайту,4,1054,1,22,0,2025-08-20T22:24:23.100584,super_optimized_evaluate_all_with_inputs
page_1_566_url_0,566,/prezervatyvy-iz-zapakhom-one-flavor-waves/,20233,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,0,2025-08-20T22:24:23.100586,super_optimized_evaluate_all_with_inputs
page_1_566_url_1,566,/klasychni-prezervatyvy-skins/,20245,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,1,2025-08-20T22:24:23.100587,super_optimized_evaluate_all_with_inputs
page_1_566_url_2,566,/naitonshi-velyki-prezervatyvy-kimono-microthin-xl/,20351,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,2,2025-08-20T22:24:23.100588,super_optimized_evaluate_all_with_inputs
page_1_566_url_3,566,/prezervatyvy-z-prolonhatorom-pasante-delay-infinity/,20548,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,3,2025-08-20T22:24:23.100590,super_optimized_evaluate_all_with_inputs
page_1_566_url_4,566,/prezervatyvy-z-rebertsiamy-one-extreme-ribs/,21103,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,4,2025-08-20T22:24:23.100591,super_optimized_evaluate_all_with_inputs
page_1_566_url_5,566,/prezervatyvy-zi-smakom-exs-flavoured/,21112,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,5,2025-08-20T22:24:23.100592,super_optimized_evaluate_all_with_inputs
page_1_566_url_6,566,/prezervatyvy,24762,True,/prezervatyvy,/,Структура сайту,Презервативи,4,1055,1,23,6,2025-08-20T22:24:23.100594,super_optimized_evaluate_all_with_inputs
page_1_567_url_0,567,/igrashky,24763,True,/igrashky,/,Структура сайту,Іграшки,4,1056,1,24,0,2025-08-20T22:24:23.100595,super_optimized_evaluate_all_with_inputs
page_1_568_url_0,568,/cosmetics,24764,True,/cosmetics,/,Структура сайту,Косметика,4,1057,1,25,0,2025-08-20T22:24:23.100597,super_optimized_evaluate_all_with_inputs
page_1_570_url_0,570,/dlia-nei,24765,True,/dlia-nei,/,Структура сайту,Іграшки для неї,4,1059,1,26,0,2025-08-20T22:24:23.100599,super_optimized_evaluate_all_with_inputs
page_1_571_url_0,571,/dlia-noho,24766,True,/dlia-noho,/,Структура сайту,Іграшки для нього,4,1060,1,27,0,2025-08-20T22:24:23.100600,super_optimized_evaluate_all_with_inputs
page_1_572_url_0,572,/kosmetyka-dlia-nei,24767,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,0,2025-08-20T22:24:23.100603,super_optimized_evaluate_all_with_inputs
page_1_572_url_1,572,/idealnyi-krem-dlia-zmitsnennia-hrudei-ruf-perfect-breast-frantsiia/,57878,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,1,2025-08-20T22:24:23.100604,super_optimized_evaluate_all_with_inputs
page_1_572_url_2,572,/vakuumnyi-stymuliator-klitora-so-divine-selflove/,57879,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,2,2025-08-20T22:24:23.100605,super_optimized_evaluate_all_with_inputs
page_1_572_url_3,572,/stymulyruiushchyi-klytoralnyi-hel-wet-wow-gentle-15-ml/,57883,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,3,2025-08-20T22:24:23.100607,super_optimized_evaluate_all_with_inputs
page_1_572_url_4,572,/stymulyruiushchyi-hel-dlia-klytora-taboo-plaisir-intime-clitoris-gel/,57894,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,4,2025-08-20T22:24:23.100608,super_optimized_evaluate_all_with_inputs
page_1_572_url_5,572,/sprei-dlia-zvuzhennia-shiatsu-tightening-spray/,57905,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,5,2025-08-20T22:24:23.100609,super_optimized_evaluate_all_with_inputs
page_1_572_url_6,572,/krem-dlia-zvuzhennia-pikhvy-shiatsu-tightening-gel/,57907,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,6,2025-08-20T22:24:23.100610,super_optimized_evaluate_all_with_inputs
page_1_572_url_7,572,/ru/sprei-dlia-zvuzhennia-shiatsu-tightening-spray/,57913,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,7,2025-08-20T22:24:23.100612,super_optimized_evaluate_all_with_inputs
page_1_572_url_8,572,/zbudlyvyi-krem-sylna-diia-ero-prorino-clitoris-cream-women-50-ml/,57916,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,8,2025-08-20T22:24:23.100613,super_optimized_evaluate_all_with_inputs
page_1_572_url_9,572,/ru/zbudlyvyi-krem-dlia-zhinok-ruf-g-power/,57931,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,9,2025-08-20T22:24:23.100614,super_optimized_evaluate_all_with_inputs
page_1_572_url_10,572,/ru/sprei-vozbuzhdaiushchyi-dlia-zhenshchyn-hot-v-activ-50-ml/,57932,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,10,2025-08-20T22:24:23.100616,super_optimized_evaluate_all_with_inputs
page_1_572_url_11,572,/ru/zbudlyvi-zhinochi-krapli-ultra-dzhi-5-sht/,57936,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,11,2025-08-20T22:24:23.100618,super_optimized_evaluate_all_with_inputs
page_1_572_url_12,572,/ru/stymuliuiuchyi-hel-dlia-zhinok-o-stimulation-gel-15-ml/,57944,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,12,2025-08-20T22:24:23.100619,super_optimized_evaluate_all_with_inputs
page_1_572_url_13,572,/ru/stymuliuiuchyi-klitoralnyi-hel-wet-wow-max-15-ml/,57948,True,/kosmetyka-dlia-nei,/,Структура сайту,Косметика для неї,4,1061,1,28,13,2025-08-20T22:24:23.100620,super_optimized_evaluate_all_with_inputs
page_1_573_url_0,573,/ridki-vibratory,24768,True,/ridki-vibratory,/,Структура сайту,Рідкі вібратори,4,1062,1,29,0,2025-08-20T22:24:23.100622,super_optimized_evaluate_all_with_inputs
page_1_574_url_0,574,/zbudlyvyi-klitoralnyi-hel-system-jo-spicy-warming-10-ml/,21120,True,/zbudzhuiuchi-zasoby,/,Структура сайту,Збуджуючі засоби,4,1063,1,30,0,2025-08-20T22:24:23.100624,super_optimized_evaluate_all_with_inputs
page_1_574_url_1,574,/zbudzhuiuchi-zasoby,24769,True,/zbudzhuiuchi-zasoby,/,Структура сайту,Збуджуючі засоби,4,1063,1,30,1,2025-08-20T22:24:23.100625,super_optimized_evaluate_all_with_inputs
page_1_575_url_0,575,/milk-face-cleanser,18,True,/zasoby-dlia-tila,/,Структура сайту,Засоби для тіла,4,1064,1,31,0,2025-08-20T22:24:23.100627,super_optimized_evaluate_all_with_inputs
page_1_575_url_1,575,/milk-face-cleanser/,385,True,/zasoby-dlia-tila,/,Структура сайту,Засоби для тіла,4,1064,1,31,1,2025-08-20T22:24:23.100628,super_optimized_evaluate_all_with_inputs
page_1_575_url_2,575,/zasoby-dlia-tila,24770,True,/zasoby-dlia-tila,/,Структура сайту,Засоби для тіла,4,1064,1,31,2,2025-08-20T22:24:23.100630,super_optimized_evaluate_all_with_inputs
page_1_576_url_0,576,/body-care,19,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,0,2025-08-20T22:24:23.100631,super_optimized_evaluate_all_with_inputs
page_1_576_url_1,576,/body-care/,387,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,1,2025-08-20T22:24:23.100633,super_optimized_evaluate_all_with_inputs
page_1_576_url_2,576,/kosmetyka-dlia-noho,24771,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,2,2025-08-20T22:24:23.100634,super_optimized_evaluate_all_with_inputs
page_1_576_url_3,576,/erektsyonnyi-krem-penimax-50-ml/,57763,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,3,2025-08-20T22:24:23.100635,super_optimized_evaluate_all_with_inputs
page_1_576_url_4,576,/zbudlyvyi-krem-dlia-cholovikiv-ero-prorino-black-line-erection-cream-100-ml/,57771,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,4,2025-08-20T22:24:23.100637,super_optimized_evaluate_all_with_inputs
page_1_576_url_5,576,/hel-dlia-potentsii-love-stim-tytan-max-100-ml/,57799,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,5,2025-08-20T22:24:23.100638,super_optimized_evaluate_all_with_inputs
page_1_576_url_6,576,/krem-dlia-masturbatsii-boners-masturbation-cream/,57801,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,6,2025-08-20T22:24:23.100639,super_optimized_evaluate_all_with_inputs
page_1_576_url_7,576,/ru/krem-dlia-masturbatsii-boners-masturbation-cream/,57837,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,7,2025-08-20T22:24:23.100641,super_optimized_evaluate_all_with_inputs
page_1_576_url_8,576,/sprei-erektsyonnyi-dlia-muzhchyn-maxi-erect-907/,57848,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,8,2025-08-20T22:24:23.100642,super_optimized_evaluate_all_with_inputs
page_1_576_url_9,576,/ru/krem-erektsiinyi-dlia-cholovikiv-rino-strong-cream-50-ml/,57855,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,9,2025-08-20T22:24:23.100643,super_optimized_evaluate_all_with_inputs
page_1_576_url_10,576,/ru/hel-dlia-posylennia-erektsii-tytan-gel-for-men-150ml/,57864,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,10,2025-08-20T22:24:23.100645,super_optimized_evaluate_all_with_inputs
page_1_576_url_11,576,/ru/krem-erektsiinyi-magnaphall-penis-cream-45ml/,57867,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,11,2025-08-20T22:24:23.100646,super_optimized_evaluate_all_with_inputs
page_1_576_url_12,576,/krem-stymuliuiuchyi-dlia-cholovikiv-v-activ-50-ml/,57908,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,12,2025-08-20T22:24:23.100647,super_optimized_evaluate_all_with_inputs
page_1_576_url_13,576,/ru/erektsiinyi-krem-boo-erect-cream-men-50-ml/,57920,True,/kosmetyka-dlia-noho,/,Структура сайту,Косметика для нього,4,1065,1,32,13,2025-08-20T22:24:23.100649,super_optimized_evaluate_all_with_inputs
page_1_577_url_0,577,/hand-cream,20,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,0,2025-08-20T22:24:23.100651,super_optimized_evaluate_all_with_inputs
page_1_577_url_1,577,/hand-cream/,389,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,1,2025-08-20T22:24:23.100652,super_optimized_evaluate_all_with_inputs
page_1_577_url_2,577,/krem-erektsiinyi-inverma-bigist-cream-superman-18-ml/,20349,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,2,2025-08-20T22:24:23.100653,super_optimized_evaluate_all_with_inputs
page_1_577_url_3,577,/krem-erektsyonnyi-inverma-herren-creme/,21017,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,3,2025-08-20T22:24:23.100655,super_optimized_evaluate_all_with_inputs
page_1_577_url_4,577,/prodlevaiushchyi-krem-dlia-muzhchyn-ero-delay-creme-30-ml/,21059,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,4,2025-08-20T22:24:23.100656,super_optimized_evaluate_all_with_inputs
page_1_577_url_5,577,/dlia-posylennia-erektsii,24772,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,5,2025-08-20T22:24:23.100657,super_optimized_evaluate_all_with_inputs
page_1_577_url_6,577,/t251983-krem-erektsyonnyi-boo-enlargement-cream-men-50ml/,57745,True,/dlia-posylennia-erektsii,/,Структура сайту,Для посилення ерекції,4,1066,1,33,6,2025-08-20T22:24:23.100659,super_optimized_evaluate_all_with_inputs
page_1_578_url_0,578,/molochko-dlya-tila,21,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,0,2025-08-20T22:24:23.100660,super_optimized_evaluate_all_with_inputs
page_1_578_url_1,578,/molochko-dlya-tila/,22,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,1,2025-08-20T22:24:23.100662,super_optimized_evaluate_all_with_inputs
page_1_578_url_2,578,/milk-body-cleanser,23,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,2,2025-08-20T22:24:23.100664,super_optimized_evaluate_all_with_inputs
page_1_578_url_3,578,/milk-body-cleanser/,391,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,3,2025-08-20T22:24:23.100665,super_optimized_evaluate_all_with_inputs
page_1_578_url_4,578,/hel-dlia-zbilshennia-penisu-emily-love-maxi-size-150ml/,20923,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,4,2025-08-20T22:24:23.100667,super_optimized_evaluate_all_with_inputs
page_1_578_url_5,578,/sprei-prolonhator-dlia-cholovikiv-boo-delay-spray-men/,20924,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,5,2025-08-20T22:24:23.100668,super_optimized_evaluate_all_with_inputs
page_1_578_url_6,578,/podovzhuiuchyi-krem-dlia-cholovikiv-ero-penis-marathon-long-power-30-ml/,20928,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,6,2025-08-20T22:24:23.100669,super_optimized_evaluate_all_with_inputs
page_1_578_url_7,578,/krem-prolonhator-dlia-cholovikiv-shiatsu-delay-cream/,20930,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,7,2025-08-20T22:24:23.100671,super_optimized_evaluate_all_with_inputs
page_1_578_url_8,578,/krem-dlia-zbilshennia-penisa-ruf-larger-75-ml/,20961,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,8,2025-08-20T22:24:23.100672,super_optimized_evaluate_all_with_inputs
page_1_578_url_9,578,/erektsyonnyi-krem-penis-development-cream/,20996,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,9,2025-08-20T22:24:23.100674,super_optimized_evaluate_all_with_inputs
page_1_578_url_10,578,/krem-prolonhator-dlia-cholovikiv-rhino-30-ml/,21055,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,10,2025-08-20T22:24:23.100675,super_optimized_evaluate_all_with_inputs
page_1_578_url_11,578,/krem-prolonhator-dlia-cholovikiv-delay-50-ml/,21092,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,11,2025-08-20T22:24:23.100676,super_optimized_evaluate_all_with_inputs
page_1_578_url_12,578,/krem-dlia-zbilshennia-penisa-ruf-super-penis-75-ml/,21142,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,12,2025-08-20T22:24:23.100678,super_optimized_evaluate_all_with_inputs
page_1_578_url_13,578,/hel-erektsiinyi-ruf-x-i-can-warming-gel-for-men/,21143,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,13,2025-08-20T22:24:23.100679,super_optimized_evaluate_all_with_inputs
page_1_578_url_14,578,/prolonhatory,24773,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,14,2025-08-20T22:24:23.100681,super_optimized_evaluate_all_with_inputs
page_1_578_url_15,578,/prolonhator-cobeco-clove-delay-gel-60-ml/,57847,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,15,2025-08-20T22:24:23.100682,super_optimized_evaluate_all_with_inputs
page_1_578_url_16,578,/ru/sprei-prolonhator-dlia-muzhchyn-retard-907/,57850,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,16,2025-08-20T22:24:23.100683,super_optimized_evaluate_all_with_inputs
page_1_578_url_17,578,/ru/sprei-prolonhator-dlia-cholovikiv-stud-100-12-ml/,57859,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,17,2025-08-20T22:24:23.100685,super_optimized_evaluate_all_with_inputs
page_1_578_url_18,578,/ru/sprei-prolonhator-dlia-cholovikiv-shiatsu-delay-spray/,57865,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,18,2025-08-20T22:24:23.100686,super_optimized_evaluate_all_with_inputs
page_1_578_url_19,578,/sprei-prolonhator-stud100-chernyi/,57873,True,/prolonhatory,/,Структура сайту,Пролонгатори,4,1067,1,34,19,2025-08-20T22:24:23.100687,super_optimized_evaluate_all_with_inputs
page_1_580_url_0,580,/hair,25,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,0,2025-08-20T22:24:23.100689,super_optimized_evaluate_all_with_inputs
page_1_580_url_1,580,/hair/,297,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,1,2025-08-20T22:24:23.100690,super_optimized_evaluate_all_with_inputs
page_1_580_url_2,580,/hair-care,298,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,2,2025-08-20T22:24:23.100692,super_optimized_evaluate_all_with_inputs
page_1_580_url_3,580,/hair-care/,393,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,3,2025-08-20T22:24:23.100693,super_optimized_evaluate_all_with_inputs
page_1_580_url_4,580,/dlia-dvokh,394,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,4,2025-08-20T22:24:23.100694,super_optimized_evaluate_all_with_inputs
page_1_580_url_5,580,/dlia-dvokh/,1401,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,5,2025-08-20T22:24:23.100696,super_optimized_evaluate_all_with_inputs
page_1_580_url_6,580,/kosmetyka-dlia-par,24774,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,6,2025-08-20T22:24:23.100697,super_optimized_evaluate_all_with_inputs
page_1_580_url_7,580,/stymulyruiushchyi-hel-intensify-plus-warming-kama-sutra/,57781,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,7,2025-08-20T22:24:23.100699,super_optimized_evaluate_all_with_inputs
page_1_580_url_8,580,/stymulyruiushchyi-lubrykant-y-massazhnyi-hel-2-v1-waterglide-guarana-300-ml/,57805,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,8,2025-08-20T22:24:23.100700,super_optimized_evaluate_all_with_inputs
page_1_580_url_9,580,/ru/massazhnoe-maslo-hot-bio-massage-oil-cayenne-pepper-100-ml/,57852,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,9,2025-08-20T22:24:23.100701,super_optimized_evaluate_all_with_inputs
page_1_580_url_10,580,/krem-zbudzhuiuchyi-dlia-zhinok-hot-v-activ-50-ml/,57889,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,10,2025-08-20T22:24:23.100703,super_optimized_evaluate_all_with_inputs
page_1_580_url_11,580,/nabor-sensuva-xo-kisses-orgasms-pleasure-kit/,57910,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,11,2025-08-20T22:24:23.100704,super_optimized_evaluate_all_with_inputs
page_1_580_url_12,580,/ru/podarunkovyi-nabir-dlia-seksu-pleasure-overload-play-box-5-predmetiv-fifty-shades-of-grey-uk/item/uxod-sprej-dlya-uxoda-za-intimnyimi-igrushkami-100-ml-1423799843/,57923,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,12,2025-08-20T22:24:23.100706,super_optimized_evaluate_all_with_inputs
page_1_580_url_13,580,/ru/krapli-shcho-zbudzhuiut-dlia-dvokh-ispanska-mushka-love-drops-power-30ml/,57949,True,/kosmetyka-dlia-par,/,Структура сайту,Косметика для пар,4,1069,1,35,13,2025-08-20T22:24:23.100707,super_optimized_evaluate_all_with_inputs
page_1_607_url_0,607,/orgie,24775,True,/orgie,/,Бренди,Orgie,349,95,1,36,0,2025-08-20T22:24:23.100709,super_optimized_evaluate_all_with_inputs
page_1_609_url_0,609,/iphone-12,59,True,/prezervativy-one,/,Структура сайту,Презервативи ONE,4,1073,1,37,0,2025-08-20T22:24:23.100711,super_optimized_evaluate_all_with_inputs
page_1_609_url_1,609,/iphone-12/,327,True,/prezervativy-one,/,Структура сайту,Презервативи ONE,4,1073,1,37,1,2025-08-20T22:24:23.100712,super_optimized_evaluate_all_with_inputs
